CountryName,Technology,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Grenada,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,Total renewable energy,149.672,203.943,269.024,301.882,319.897,313.674,315.153,360.748,365.204,383.3,396.739,563.326
Guadeloupe,Hydropower,15.521,14.67,13.87,19.21,26.801,21.142,34.09,37.955,40.332,44.143,25.347,11.442
Guadeloupe,Renewable hydropower,15.521,14.67,13.87,19.21,26.801,21.142,34.09,37.955,40.332,44.143,25.347,11.442
Guadeloupe,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,Wind,41.04,45.088,50.961,56.794,54.482,51.886,53.289,51.008,52.424,62.907,72.889,106.68
Guadeloupe,Onshore wind energy,41.04,45.088,50.961,56.794,54.482,51.886,53.289,51.008,52.424,62.907,72.889,106.68
Guadeloupe,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,Solar,17.319,33.36,91.827,98.642,102.726,101.519,93.847,93.331,98.145,102.86,107.2,113.803
Guadeloupe,Solar photovoltaic,17.319,33.36,91.827,98.642,102.726,101.519,93.847,93.331,98.145,102.86,107.2,113.803
Guadeloupe,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,Bioenergy,61.162,54.943,61.81,45.889,60.483,56.299,49.848,66.257,67.509,63.922,76.235,247.368
Guadeloupe,Solid biofuels and renewable municipal waste,61.162,54.943,61.727,45.877,60.474,56.234,49.804,63.49,55.755,46.626,60.079,230.468
Guadeloupe,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,Bagasse,60.771,54.905,61.709,45.865,60.465,56.234,49.804,63.49,55.755,46.626,47.136,46.01
Guadeloupe,Other solid biofuels,0.391,0.038,0.018,0.012,0.009,0,0,0,0,0,12.943,184.458
Guadeloupe,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Guadeloupe,Biogas,0,0,0.083,0.012,0.009,0.065,0.044,2.767,11.754,17.296,16.156,16.9
Guadeloupe,Geothermal,14.63,55.882,50.556,81.347,75.405,82.828,84.079,112.197,106.794,109.468,115.068,84.033
Guatemala,Total renewable energy,5646.588,5502.271,6199.517,6813.574,7245.387,7061.713,7534.473,8627.125,8929.811,8679.779,9152.123,9392.773
Guatemala,Hydropower,3827,4153,4434.827,4630.728,4825.151,3851.792,3951.29,5765.328,5190.985,4381.129,5816.538,5960.293
Guatemala,Renewable hydropower,3827,4153,4434.827,4630.728,4825.151,3851.792,3951.29,5765.328,5190.985,4381.129,5816.538,5960.293
Guatemala,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,Wind,0,0,0,0,0,107.292,215.07,218.055,319.501,330.777,312.684,323.795
Guatemala,Onshore wind energy,0,0,0,0,0,107.292,215.07,218.055,319.501,330.777,312.684,323.795
Guatemala,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,Solar,0.836,1.08,2.118,3.556,14.647,160.801,203.341,209.743,219.853,244.945,233.047,241.14
Guatemala,Solar photovoltaic,0.836,1.08,2.118,3.556,14.647,160.801,203.341,209.743,219.853,244.945,233.047,241.14
Guatemala,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,Bioenergy,1559.444,1111.111,1516.944,1966.944,2158.989,2690.293,2875.632,2180.951,2949.718,3460.791,2515.998,2602.577
Guatemala,Solid biofuels and renewable municipal waste,1559.444,1111.111,1516.944,1966.944,2158.889,2685.144,2867.009,2163.393,2923.391,3436.123,2486.032,2575.707
Guatemala,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,Bagasse,1559.444,1111.111,1516.944,1966.944,2158.889,2683.427,2866.041,2163.041,2922.36,3434.624,2485.009,2574.301
Guatemala,Other solid biofuels,0,0,0,0,0,1.717,0.968,0.352,1.031,1.499,1.023,1.406
Guatemala,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,Biogas,0,0,0,0,0.1,5.149,8.623,17.558,26.327,24.668,29.966,26.87
Guatemala,Geothermal,259.308,237.08,245.628,212.346,246.6,251.535,289.14,253.048,249.754,262.137,273.856,264.968
Haiti,Total renewable energy,177.461,121.951,222.739,143.207,92.513,86.002,74.405,131.055,201.533,204.624,204.603,204.795
Haiti,Hydropower,177,121,221,141,90,83,71,127,197,200,200,200.257
Haiti,Renewable hydropower,177,121,221,141,90,83,71,127,197,200,200,200.257
Haiti,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Wind,0,0,0,0,0,0,0,0,0.033,0.065,0.065,0.065
Haiti,Onshore wind energy,0,0,0,0,0,0,0,0,0.033,0.065,0.065,0.065
Haiti,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Solar,0.461,0.951,1.739,2.207,2.513,3.002,3.405,4.055,4.5,4.559,4.538,4.473
Haiti,Solar photovoltaic,0.461,0.951,1.739,2.207,2.513,3.002,3.405,4.055,4.5,4.559,4.538,4.473
Haiti,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Total renewable energy,3273.254,3285.615,3519.105,3459.801,3363.173,4154.042,4860.661,5766.124,6491.729,6083.812,5806.374,7169.28
Honduras,Hydropower,3080.353,2814.958,2786.563,2739.269,2614.617,2360.346,2246.245,2970.708,3261.915,2429.949,2707.602,3776.72
Honduras,Renewable hydropower,3080.353,2814.958,2786.563,2739.269,2614.617,2360.346,2246.245,2970.708,3242.126,2420.926,2697.699,3760.175
Honduras,Pumped storage,0,0,0,0,0,0,0,0,19.789,9.023,9.903,16.545
Honduras,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Wind,0,116.4,338.283,310.235,398.306,668.061,586.298,580.15,930.529,819.374,710.619,778.078
Honduras,Onshore wind energy,0,116.4,338.283,310.235,398.306,668.061,586.298,580.15,930.529,819.374,710.619,778.078
Honduras,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Solar,5.001,5.669,6.655,7.122,7.122,429.92,889.28,929.342,998.501,1126.614,1066.858,1087.597
Honduras,Solar photovoltaic,5.001,5.669,6.655,7.122,7.122,429.92,889.28,929.342,998.501,1126.614,1066.858,1087.597
Honduras,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Bioenergy,187.9,348.588,387.604,403.175,343.128,695.715,1138.838,1193.339,1023.505,1420.98,1024.21,1195.233
Honduras,Solid biofuels and renewable municipal waste,187.9,348.588,387.604,403.175,343.091,690.529,1132.985,1184.773,1018.55,1417.066,1020.875,1190.46
Honduras,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Bagasse,187.9,333.588,374.328,389.247,319.025,383.415,358.927,410.067,419.042,505.478,394.365,407.698
Honduras,Other solid biofuels,0,15,13.276,13.928,24.066,307.114,774.058,774.706,599.508,911.588,626.51,782.762
Honduras,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Biogas,0,0,0,0,0.037,5.186,5.853,8.566,4.955,3.914,3.335,4.773
Honduras,Geothermal,0,0,0,0,0,0,0,92.585,297.068,295.918,306.988,348.197
Jamaica,Total renewable energy,226.75,273.759,288.665,273.798,294.451,294.619,364.192,511.722,539.799,537.831,557.302,551.392
Jamaica,Hydropower,151.15,149.53,148.45,120.31,133.3,125.1,114.93,150.39,176.12,152.71,134.48,137.69
Jamaica,Renewable hydropower,151.15,149.53,148.45,120.31,133.3,125.1,114.93,150.39,176.12,152.71,134.48,137.69
Jamaica,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Wind,53.73,93.79,109.71,119.77,121.57,128.94,211.14,292.98,304.98,274.51,281.42,264.55
Jamaica,Onshore wind energy,53.73,93.79,109.71,119.77,121.57,128.94,211.14,292.98,304.98,274.51,281.42,264.55
Jamaica,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Solar,1.7,2.5,3,3.511,6.913,10.613,14.622,43.902,45.912,89.962,124.502,132.252
Jamaica,Solar photovoltaic,1.7,2.5,3,3.511,6.913,10.613,14.622,43.902,45.912,89.962,124.502,132.252
Jamaica,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Bioenergy,20.17,27.939,27.505,30.207,32.668,29.966,23.5,24.45,12.787,20.649,16.9,16.9
Jamaica,Solid biofuels and renewable municipal waste,20.17,27.939,27.505,30.207,32.668,29.966,23.5,24.45,12.787,20.649,16.9,16.9
Jamaica,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Bagasse,20.17,27.939,27.505,30.207,32.668,29.966,23.5,24.45,12.787,20.649,16.9,16.9
Jamaica,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Total renewable energy,44,54.2,100.3,92.1,108,110.2,112.5,90.256,178.162,380.41,353.499,392.814
Martinique,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Wind,1,1.3,1.6,1.5,1.5,2.3,1.3,1.3,5.841,46.035,41.701,48.687
Martinique,Onshore wind energy,1,1.3,1.6,1.5,1.5,2.3,1.3,1.3,5.841,46.035,41.701,48.687
Martinique,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Solar,19,38.4,79.6,75,84,81.1,82.6,75.956,82.187,85.33,84.259,90.785
Martinique,Solar photovoltaic,19,38.4,79.6,75,84,81.1,82.6,75.956,82.187,85.33,84.259,90.785
Martinique,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Bioenergy,24,14.5,19.1,15.6,22.5,26.8,28.6,13,90.134,249.045,227.539,253.342
Martinique,Solid biofuels and renewable municipal waste,24,14.5,19.1,15.6,22.5,26.7,27.3,11.8,88.934,248.445,225.539,251.342
Martinique,Renewable municipal waste,24,14.5,19.1,15.6,22.5,26.7,27.3,11.8,12.7,18.8,4.45,4.45
Martinique,Bagasse,0,0,0,0,0,0,0,0,76.234,229.645,221.089,246.892
Martinique,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Martinique,Biogas,0,0,0,0,0,0.1,1.3,1.2,1.2,0.6,2,2
Martinique,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0.463,1.606
Montserrat,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Wind,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Solar,0,0,0,0,0,0,0,0,0,0,0.463,1.606
Montserrat,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0.463,1.606
Montserrat,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Total renewable energy,1353.3,1299.96,1722.166,2179.781,2424.584,2295.186,2422.682,2536.326,2743.586,2613.977,2661.997,2928.422
Nicaragua,Hydropower,503.15,443.7,418.64,456.064,395.876,295.109,426.694,467.577,410.892,226.986,574.471,599.026
Nicaragua,Renewable hydropower,503.15,443.7,418.64,456.064,395.876,295.109,426.694,467.577,410.892,226.986,574.471,599.026
Nicaragua,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Wind,163.39,210.66,329.55,561.571,845.968,865.442,729.036,634.557,800.592,730.165,549.933,655.838
Nicaragua,Onshore wind energy,163.39,210.66,329.55,561.571,845.968,865.442,729.036,634.557,800.592,730.165,549.933,655.838
Nicaragua,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Solar,0,0,0,0.676,1.43,2.225,2.16,13.909,23.985,25.641,25.955,27.271
Nicaragua,Solar photovoltaic,0,0,0,0.676,1.43,2.225,2.16,13.909,23.985,25.641,25.955,27.271
Nicaragua,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Bioenergy,384.65,372.75,450.656,482.108,519.3,454.67,535.756,669.426,706.722,853.054,744.326,912.255
Nicaragua,Solid biofuels and renewable municipal waste,384.65,372.75,450.656,482.108,519.3,454.67,533.244,664.401,701.697,841.121,732.777,898.787
Nicaragua,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Bagasse,384.65,372.75,450.656,482.108,491.611,454.67,533.244,664.401,701.697,841.121,732.777,898.787
Nicaragua,Other solid biofuels,0,0,0,0,27.689,0,0,0,0,0,0,0
Nicaragua,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Biogas,0,0,0,0,0,0,2.512,5.025,5.025,11.933,11.549,13.468
Nicaragua,Geothermal,302.11,272.85,523.32,679.362,662.01,677.74,729.036,750.857,801.395,778.131,767.312,734.032
Panama,Total renewable energy,4408.838,4314.063,5608.098,5446.423,5418.732,6975.782,7503.077,8187.672,9009.744,6399.216,8575.869,9596.721
Panama,Hydropower,4193.9,4098.2,5388.2,5154.3,5033.8,6256.6,6522.488,7253.523,7855.172,5096.259,7349.18,8154.34
Panama,Renewable hydropower,4193.9,4098.2,5388.2,5154.3,5033.8,6256.6,6522.488,7253.523,7855.172,5096.259,7349.18,8154.34
Panama,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Wind,0,0,0,1.6,116.3,418.5,625.193,491.198,587.878,724.636,584.2,530.24
Panama,Onshore wind energy,0,0,0,1.6,116.3,418.5,625.193,491.198,587.878,724.636,584.2,530.24
Panama,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Solar,2.594,3.338,4.158,5.155,6.455,21.555,76.523,161.079,258.03,335.32,371.522,657.481
Panama,Solar photovoltaic,2.594,3.338,4.158,5.155,6.455,21.555,76.523,161.079,258.03,335.32,371.522,657.481
Panama,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Bioenergy,212.344,212.525,215.74,285.368,262.177,279.127,278.873,281.872,308.664,243.001,270.967,254.66
Panama,Solid biofuels and renewable municipal waste,212.344,212.525,215.74,285.368,262.177,279.127,278.857,272.427,291.04,222.749,241.167,232.2
Panama,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Bagasse,212.344,212.525,215.74,285.368,262.177,279.127,278.857,272.427,291.04,222.749,241.167,232.2
Panama,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Panama,Biogas,0,0,0,0,0,0,0.016,9.445,17.624,20.252,29.8,22.46
Panama,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Total renewable energy,95.21,160.113,143.718,345.591,412.471,519.979,561.861,555.728,468.426,713.282,765.671,897.758
Puerto Rico,Hydropower,91,145.7,86.4,83.2,81.2,55.9,71.2,50.9,38.2,41,50.5,39.708
Puerto Rico,Renewable hydropower,91,145.7,86.4,83.2,81.2,55.9,71.2,50.9,38.2,41,50.5,39.708
Puerto Rico,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Wind,0.918,0.918,15.2,172.6,218.2,239.1,193.2,148.8,107.8,159,142.7,165.69
Puerto Rico,Onshore wind energy,0.918,0.918,15.2,172.6,218.2,239.1,193.2,148.8,107.8,159,142.7,165.69
Puerto Rico,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Solar,3.292,13.495,42.118,89.791,113.071,224.679,290.561,345.228,311.826,498.082,563.071,678.76
Puerto Rico,Solar photovoltaic,3.292,13.495,42.118,89.791,113.071,224.679,290.561,345.228,311.826,498.082,563.071,678.76
Puerto Rico,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Bioenergy,0,0,0,0,0,0.3,6.9,10.8,10.6,15.2,9.4,13.6
Puerto Rico,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Biogas,0,0,0,0,0,0.3,6.9,10.8,10.6,15.2,9.4,13.6
Puerto Rico,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Total renewable energy,0,0,0,0,0,0,0.041,0.041,0.041,0.041,0.066,0.066
Saint Barthelemy,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Wind,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Solar,0,0,0,0,0,0,0.041,0.041,0.041,0.041,0.066,0.066
Saint Barthelemy,Solar photovoltaic,0,0,0,0,0,0,0.041,0.041,0.041,0.041,0.066,0.066
Saint Barthelemy,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Saint Barthelemy,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Total renewable energy,5.576,5.433,7.7,8.168,9.876,9.876,10.719,8.452,8.677,8.756,10.335,10.335
Saint Kitts and Nevis,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Wind,5.576,5.401,7.668,7.6,7.6,7.6,7.668,5.401,5.576,5.576,5.576,5.576
Saint Kitts and Nevis,Onshore wind energy,5.576,5.401,7.668,7.6,7.6,7.6,7.668,5.401,5.576,5.576,5.576,5.576
Saint Kitts and Nevis,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Solar,0,0.032,0.032,0.568,2.276,2.276,3.051,3.051,3.101,3.18,4.759,4.759
Saint Kitts and Nevis,Solar photovoltaic,0,0.032,0.032,0.568,2.276,2.276,3.051,3.051,3.101,3.18,4.759,4.759
Saint Kitts and Nevis,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts and Nevis,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Total renewable energy,0.031,0.031,0.078,0.093,0.155,1.181,3.926,3.926,8.936,10.766,10.506,10.186
Saint Lucia,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Wind,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Solar,0.031,0.031,0.078,0.093,0.155,1.181,1.298,1.298,6.308,8.138,7.878,7.558
Saint Lucia,Solar photovoltaic,0.031,0.031,0.078,0.093,0.155,1.181,1.298,1.298,6.308,8.138,7.878,7.558
Saint Lucia,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Bioenergy,0,0,0,0,0,0,2.628,2.628,2.628,2.628,2.628,2.628
Saint Lucia,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,2.628,2.628,2.628,2.628,2.628,2.628
Saint Lucia,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Other solid biofuels,0,0,0,0,0,0,2.628,2.628,2.628,2.628,2.628,2.628
Saint Lucia,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Total renewable energy,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Wind,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Solar,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Total renewable energy,0,0,0,2.306,2.635,4.282,2.965,0.165,0.018,0.446,1.205,1.468
Saint Martin,Hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Renewable hydropower,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Marine,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Wind,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Onshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Offshore wind energy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Solar,0,0,0,2.306,2.635,4.282,2.965,0.165,0.018,0.446,1.205,1.468
Saint Martin,Solar photovoltaic,0,0,0,2.306,2.635,4.282,2.965,0.165,0.018,0.446,1.205,1.468
Saint Martin,Concentrated solar power,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Bioenergy,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Solid biofuels and renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Renewable municipal waste,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Other solid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Liquid biofuels,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Saint Martin,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,Total renewable energy,24.5,30.912,24.698,23.124,12.202,17.624,16.742,21.144,24.92,23.28,25.408,21.551
Saint Vincent and the Grenadines,Hydropower,24.5,30.91,24.689,22.976,11.859,16.758,15.932,20.328,23.77,21.618,21.603,19.221
Saint Vincent and the Grenadines,Renewable hydropower,24.5,30.91,24.689,22.976,11.859,16.758,15.932,20.328,23.77,21.618,21.603,19.221
Saint Vincent and the Grenadines,Pumped storage,0,0,0,0,0,0,0,0,0,0,0,0
